wt_1,lak_1,wt_2,lak_2,wt_3,lak_3
Dr.16655.1.S1_at,11.41466427,11.81683388,11.70448515,11.36523394,11.56154101,10.77578269
Dr.14337.1.A1_at,2.868395857,2.801341592,3.028440459,2.931319702,2.883714068,2.922508196
Dr.17689.1.A1_at,10.80960933,10.79296959,10.79309333,10.73894283,9.903764974,10.48393457
Dr.26328.1.A1_at,11.08370389,11.38070753,11.82799637,11.96735453,11.99882512,11.97153828
Dr.983.1.S1_at,13.37225862,13.46062538,13.310589,13.25033815,13.43100199,13.5727377
Dr.11728.1.S1_at,4.821067156,4.819234771,5.435665475,6.031943129,4.8181088,4.82967608
Dr.1368.4.A1_at,6.927767733,6.429539695,5.536403555,7.091155892,5.306051236,5.565513403
Dr.17841.1.S1_at,4.770661266,4.8069631,5.040817852,4.913187381,4.936741272,4.884083826
Dr.2619.1.S2_at,9.172484034,9.252025316,9.337282451,9.595552008,9.702434257,9.644295871
Dr.16911.1.A1_at,2.222971177,2.203090032,2.320555525,2.280887477,2.250385422,2.560443873
Dr.16599.1.A1_at,2.731877911,2.692673839,2.968035133,2.792806344,2.757565557,2.807013463
Dr.22841.1.A1_at,3.108363518,3.15849706,3.224467061,3.233879142,3.200800013,3.228215394
Dr.26360.1.A1_at,2.928103265,2.816569558,3.033870768,2.979306557,2.93076792,2.97015179
Dr.13749.1.A1_at,11.5254715,10.91558757,11.54098953,11.18195328,11.00724574,11.38108739
Dr.12700.1.S1_at,7.229078153,7.209989099,7.431007052,7.519354759,7.330623223,6.90544176
Dr.3590.1.S1_at,11.47352975,11.5912084,11.39383072,11.0929505,11.82607756,11.67395696
DrAffx.2.103.S1_at,2.277721322,2.198142429,2.312192026,2.291580664,2.267601931,2.276070361
Dr.12950.2.S1_a_at,10.0684796,10.51867225,10.43884249,9.938966155,10.8115155,10.16247734
Dr.15541.1.A1_at,2.197431409,2.119340438,2.206302561,2.199206314,2.184242451,2.181547157
Dr.12790.1.A1_at,8.282385971,8.12768107,4.877638822,6.379639011,5.861159822,6.082158084
Dr.4056.2.A1_at,5.410426284,3.942761754,3.083225307,3.420151322,3.539397275,3.407664586
Dr.5077.1.S1_at,7.514864966,7.835066075,8.157807065,7.84340583,7.77915584,7.188913402
Dr.25905.1.A1_at,3.200230783,3.154401699,3.53308457,3.358349753,3.309284366,3.346779611
Dr.12731.2.A1_at,3.064569004,2.982158471,3.282055749,3.172837648,3.120290223,3.164700665
Dr.4260.1.A1_at,2.670879363,2.906947053,3.084763698,2.992284699,2.943549474,3.031095702
Dr.20010.16.A1_at,3.043182257,2.97502054,3.290876867,3.161756735,3.114927381,3.157790434
Dr.7780.1.S1_at,2.733836824,2.667601392,2.782272185,2.757780306,2.736146111,2.740129218
Dr.3274.1.S1_at,4.153883852,3.832337794,3.195721354,3.407378649,3.591828789,3.199132427
Dr.13964.3.A1_at,3.94941854,3.346808813,6.162814698,5.930811905,6.076726766,5.72719425
Dr.14833.1.A1_at,3.060835713,3.082694149,3.547765408,3.123258559,3.031888962,3.091577018
Dr.16560.1.S1_at,2.264776906,2.205903857,2.303937031,2.27242403,2.249189615,2.256175785
Dr.7929.1.S1_at,2.548860302,2.571182214,2.636555209,2.604044222,2.589594883,2.73089349
Dr.922.1.S1_at,5.22716384,6.314077999,5.175309743,4.769341042,7.030646431,3.851439094
Dr.4078.1.A1_at,6.172197287,6.164062755,5.968760464,6.37237239,7.600810866,5.89257005
Dr.7196.1.S1_at,2.683672084,2.64437651,2.767224248,2.71637859,2.715240053,2.720012934
Dr.1568.1.A1_at,2.502855273,2.461932145,2.671424097,2.557658235,2.536699326,2.568353001
Dr.16111.1.S1_at,7.898496518,8.489431671,8.309284998,8.56073295,9.525232236,9.397763068
Dr.5685.1.S1_at,6.654361408,7.774841261,7.096969386,7.226146685,5.861720595,5.669601334
Dr.24953.1.S1_at,2.360066125,2.296701993,2.393193956,2.362221235,2.342148676,2.351741956
Dr.6117.1.S1_at,9.114232539,9.822365361,10.29513993,9.176500461,10.29845552,9.594105515
Dr.9450.1.A1_at,2.933376511,3.115407152,3.101755742,3.122096046,4.454919732,3.345120741
Dr.574.1.S1_at,9.482586923,9.679047158,10.05110513,10.01648366,8.873670849,7.311977396
Dr.25567.1.S1_at,13.35638373,13.46321714,13.58844568,13.32627153,13.8122901,13.69261023
Dr.1691.2.S1_at,13.03465556,13.36724626,12.97734726,13.1268831,13.25073332,13.07676602
Dr.25455.1.A1_at,2.331264711,2.28892094,2.399845371,2.360578971,2.349894202,2.350153887
Dr.18289.1.S1_at,2.907669914,2.864839444,2.865807696,2.87786413,2.846865363,2.790346865
Dr.14509.1.A1_at,3.281903188,3.14151674,3.524888535,3.403543714,3.330454137,3.404333407
Dr.17055.1.S1_at,10.62557245,10.33314423,11.07470341,10.52010924,9.968943775,10.24397546
Dr.11134.1.A1_at,8.138657628,8.16747038,8.366557509,8.447759041,8.102355212,8.146762975
Dr.10904.1.S1_a_at,11.22370093,7.569875497,4.375648559,8.310820398,3.993053817,9.455875369
Dr.10049.1.A1_at,6.466651586,6.497937894,6.922094401,6.554571898,6.935360316,6.942068275
Dr.23495.1.S1_at,11.70883437,11.53259383,12.27958613,11.68007336,11.51924706,11.77403669
Dr.24004.1.A1_at,2.98659573,2.948032031,3.127497642,3.02777107,2.980937234,3.007191291
Dr.26186.1.A1_at,2.242727704,2.186972083,2.311501234,2.267078688,2.242599415,2.255009106
Dr.17559.1.A1_at,2.446242045,2.368940852,2.488798415,2.4705821,2.444483188,2.449266212
Dr.5295.1.A1_at,10.47443637,10.38374834,11.25825887,11.27599486,10.15999933,10.87034629
Dr.13096.1.A1_x_at,3.340817905,3.327138131,3.583046575,3.449750556,3.371739093,3.380141448
AFFX-PheX-5_at,2.462787716,2.476334387,2.508799151,2.506237142,2.648954201,2.51036643
Dr.6302.1.A1_at,11.99513874,11.90131267,12.06479308,11.8704392,11.97645177,12.0769473
Dr.16215.1.A1_at,3.180966851,3.120934123,3.378349608,3.224476458,3.184199011,3.243484248
DrAffx.2.46.S1_at,3.887457591,3.819673232,3.876525691,3.851488744,3.833723653,3.842980331
Dr.17400.1.S1_at,8.035838501,8.179534232,7.525594274,7.989071756,8.056180757,7.859530022
Dr.17567.1.A1_at,4.552718126,4.905489222,5.078415657,5.909033251,5.905578204,5.541794442
Dr.15506.1.A1_at,3.415945149,3.401808399,4.007736225,3.87492929,3.126221053,2.818490519
Dr.17811.1.A1_at,2.525430799,2.454091485,2.578003496,2.517283645,2.496524458,2.529574168
Dr.24499.1.A1_at,8.294719263,7.849573205,8.164516082,7.2451875,8.00400879,8.508212295
Dr.14232.1.A1_x_at,3.523047089,3.625133043,3.78904315,3.716808978,3.649459137,3.785950583
Dr.21038.1.S1_at,2.433237474,2.431624019,2.482091239,2.469094736,2.531470535,2.459285466
Dr.7661.1.S1_at,6.66890977,7.072123219,7.053055,6.629794603,7.713394001,7.040501529
Dr.26341.1.A1_at,11.14912092,11.53414681,11.39363805,11.37494823,10.79888502,10.81425646
Dr.14775.2.A1_at,7.94258573,7.380188727,7.388406249,7.919647151,6.50994802,7.507112481
Dr.17235.1.A1_s_at,2.62401995,2.5800468,2.758470151,2.667425589,2.664787387,2.691256579
Dr.14543.1.A1_at,1.944323467,1.92776058,1.985242894,1.96932612,2.011170435,1.967415897
Dr.6649.1.A1_at,7.825551823,7.695240192,7.563948483,7.781544173,7.984354367,8.201934675
Dr.10199.1.S1_at,3.922608543,3.723822255,5.063466201,5.050270954,5.507534437,4.993310941
Dr.10694.1.S1_at,4.215472874,3.963748977,4.262770944,4.020906196,3.818612371,4.00331291
Dr.5064.1.S1_at,8.040427897,6.797140936,8.44945032,8.321828298,7.936356063,8.285326438
Dr.25493.1.A1_at,3.245014156,3.109460866,3.525559799,3.357688832,3.281881183,3.375692519
Dr.20057.1.S1_at,2.977492892,3.027049616,3.063730835,3.057405581,3.241896792,3.3723916
Dr.5432.1.A1_at,10.22990645,10.13719054,10.20206288,10.10979832,9.450516021,9.199714688
Dr.24941.1.S1_at,2.367713282,2.338219226,2.385898486,2.364294216,2.367745261,2.34793379
Dr.24310.1.S1_at,7.830566273,6.762288317,6.012158582,6.324601902,6.743624541,6.568138583
Dr.6001.1.S1_at,10.48092856,10.6079425,11.07941865,10.59691602,10.37462689,10.31195303
Dr.18431.1.S1_at,7.600807586,7.66929285,7.413792784,7.457602825,6.658923675,6.95450136
Dr.13981.1.A1_at,2.950732695,2.84733628,2.951746866,2.92457829,2.878387052,2.905001188
Dr.7636.1.A1_at,4.953331163,4.721532332,4.451602628,4.419871751,4.352733037,4.344406774
Dr.20561.1.A1_at,8.505991836,8.363193832,8.774481103,8.774998591,8.386204421,8.307509515
Dr.13161.1.S1_at,4.537572081,4.617062687,5.922275843,4.880778011,5.587959568,5.673564326
Dr.22140.1.A1_at,3.052750851,2.956350486,3.2965938,3.149690727,3.090655223,3.160472656
Dr.18239.2.A1_at,6.145502467,6.010410411,6.000135929,6.181947691,7.258499153,6.559985554
Dr.13557.2.S1_at,3.309717104,3.525421501,3.103842167,3.625287223,5.593274377,6.079924108
Dr.3436.1.A1_at,2.262145894,2.224179986,2.334392397,2.280363863,2.267340513,2.275772893
Dr.23630.1.A1_at,6.288738159,6.451487795,7.276735894,7.134074685,4.109326393,5.471213155
Dr.26344.3.S1_at,4.014125441,4.063093391,4.313941343,4.02352785,4.034763037,5.130842865
Dr.18854.1.A1_at,2.039049419,1.990374306,2.088764059,2.058471501,2.044529328,2.044326434
Dr.5170.2.A1_at,7.266700286,6.933505119,7.041864763,7.214669448,6.456623636,6.0648588
Dr.9925.1.S1_at,2.846643749,2.803492324,2.912839307,2.889744503,2.867164007,3.194169913
Dr.17883.1.S1_at,10.84145381,11.31036151,11.06937021,11.05443525,10.98768456,10.89144395
Dr.2668.2.A1_at,13.06120311,12.84291851,13.26770166,13.42941135,13.15467837,13.69784224
Dr.25644.1.S1_at,4.995842401,4.874171731,5.034129064,4.961865391,5.37382593,5.351380076
Dr.14812.1.S1_at,9.909301474,9.906125348,9.7744203,9.94900484,10.07967704,9.369277711
Dr.8218.1.S1_a_at,2.527578312,2.479085785,2.604715249,2.577766428,2.56848433,2.560993671
Dr.20528.1.A1_at,9.682557602,9.436985825,6.795039178,8.548836227,8.112244936,8.099896372
Dr.9981.2.S1_at,3.236681996,3.217026876,3.31775079,3.473529191,3.24939705,3.26135102
Dr.9048.1.A1_at,5.01206623,4.224650237,3.526959429,3.878928162,4.260895793,3.937690754
Dr.14852.1.A1_at,9.639749743,8.350391737,8.519053744,8.620965662,9.701136917,9.834157254
Dr.13323.1.A1_at,3.255239649,3.154027359,3.356881268,3.309094764,3.348179987,4.059644167
Dr.15967.1.A1_at,3.193439317,3.071919811,3.359587002,3.261333637,3.203472107,3.268861554
Dr.22401.1.A1_at,2.432714054,2.34752253,2.511059064,2.489650436,2.707842116,3.374607856
Dr.15386.1.A1_at,4.003347081,3.932581961,3.830154677,3.386181055,3.081782708,3.123186357
Dr.13517.1.S1_at,11.65628336,10.29854948,7.372399294,10.96833646,10.01812919,10.69346803
Dr.13698.1.S1_at,3.564140711,3.412964949,4.478423201,3.997734595,3.445911863,3.573221929
Dr.20644.1.A1_at,5.577376659,4.635246997,3.960134491,5.396722653,4.141761594,5.080543054
Dr.5134.1.A1_at,10.11094174,9.731486823,9.663601383,9.632262225,8.987095286,8.916161136
Dr.18695.1.S1_at,2.713963876,2.534671687,2.821777945,2.787165934,2.742367334,2.789022241
Dr.25717.1.A1_at,11.2151856,10.85135476,10.76198401,11.32733459,10.96349665,11.31698221
Dr.20108.2.A1_at,10.86289738,11.03966004,11.18574031,10.67159288,11.15853103,11.08601611
Dr.21897.1.A1_at,6.037719573,5.874164774,5.851269605,5.453721732,5.603044689,5.795506073
Dr.17514.1.S1_at,10.58676327,10.70373317,10.94972106,10.80769249,10.54999115,10.26047191
Dr.10952.1.A1_at,2.019848952,3.64796299,2.145563003,2.620803515,2.775038093,2.027446244
Dr.15757.2.A1_at,9.535541419,9.608005014,8.774332162,8.905880539,8.534814978,8.760117402
Dr.25590.1.A1_a_at,7.391764771,7.628104592,7.767112328,7.73678142,6.601902326,6.88704516
Dr.5987.1.A1_at,8.001916611,7.706553437,8.425744284,8.728447825,8.603887859,7.980531996
Dr.17186.1.S1_at,4.406113233,4.322698288,4.270715361,4.375934541,4.332476712,4.095319795
Dr.1468.1.S1_at,2.402297666,2.375574777,2.540242647,2.452743808,2.427418278,2.440692897
Dr.19785.1.A1_at,6.555616923,6.226663623,8.43799407,7.840541123,7.137021316,7.222148777
Dr.2247.1.S1_at,8.559954667,9.24287619,8.767095597,8.667590637,7.265035762,7.512720571
Dr.15935.1.S1_at,2.927119204,2.847866141,3.088891132,2.993243884,2.940344756,2.986210876
Dr.17923.2.A1_at,3.091898334,3.097053776,3.194777202,3.196342709,3.106407594,3.20042876
Dr.3169.1.A1_at,9.71921974,9.790975904,9.742009019,9.669859866,9.925242174,9.765291965
Dr.11828.1.A1_at,6.731368733,5.07951769,6.822526798,7.103454472,5.795583496,5.858695871
Dr.3025.2.S1_at,2.38489822,2.343978017,2.518727548,2.432905642,2.397472747,2.42010636
Dr.25737.2.S1_at,14.28508231,14.20663254,14.04584163,14.16800652,14.12106405,13.77888149
Dr.13768.1.A1_at,8.70586417,9.145594724,10.08842891,9.434482816,7.857930635,9.408241387
Dr.25469.1.A1_at,6.481141858,6.2435768,6.683318306,6.764257204,6.279451467,7.029229786
Dr.26263.1.A1_at,3.398266041,3.378908098,3.810434861,3.510840355,3.404896938,3.46773566
Dr.16634.1.A1_at,3.12637291,3.017062774,3.055896093,3.05103869,3.013164138,3.023824574
Dr.4314.1.A1_x_at,3.068754978,3.117069082,3.177976142,3.165228837,3.118622709,3.170394078
Dr.23743.1.S1_at,2.360153706,2.935256884,2.562334798,2.438249564,2.390599773,2.380586697
Dr.19611.1.A1_at,2.836302964,2.859648376,3.349029765,3.163631979,3.010050941,2.94867051
Dr.14960.1.S1_at,11.75882056,11.64918023,11.38629809,11.37259137,12.48314802,12.15803504
Dr.7820.1.A1_at,11.88985802,11.71458925,11.7213382,11.53410862,11.86000963,11.98047272
Dr.1652.2.S1_a_at,8.119533258,7.575656529,8.172074543,8.899094052,8.289229545,9.007160951
Dr.20115.1.S1_at,9.948153658,10.54369285,8.621524655,9.227926886,10.48477483,10.17615905
Dr.1305.1.A1_at,8.543513884,8.182608251,7.953174807,7.906963236,7.755498152,7.804195672
Dr.4889.1.A1_at,8.913853638,8.743562361,8.444572005,8.745549245,8.650291466,8.817692974
Dr.23665.1.S1_at,11.02337268,11.04616513,11.58871121,11.09621395,11.42592292,11.49403068
Dr.3620.1.A1_at,8.804971726,8.501070777,8.95489054,8.926687256,9.678194193,9.556912874
Dr.4942.2.S1_at,3.34136005,3.259578816,3.5405146,3.369012936,3.299440152,3.37987066
Dr.13585.2.S1_at,2.148394811,2.105651906,2.193382806,2.159500982,2.145690965,2.145642742
Dr.3190.1.S1_at,7.630101244,7.012325908,8.509404026,8.068016505,7.593694847,7.942061509
Dr.20277.1.A1_at,2.222468137,2.210320829,2.260735697,2.244259989,2.285711465,2.239124316
Dr.18562.1.A1_at,7.055574871,6.208558283,5.606435118,7.543450673,7.39686958,7.953559231
Dr.25115.1.A1_at,9.823066113,9.983144119,9.593711813,9.782178484,10.35995599,10.33212587
Dr.5347.1.S1_a_at,2.580147395,2.539526227,2.674016258,2.623203494,2.563321315,2.963949014
Dr.17563.1.S1_at,2.472457295,2.44867009,2.598120399,2.559158353,2.570534188,2.545376118
Dr.2876.1.A1_at,13.38406276,13.10849215,12.51518366,13.1435366,12.38599236,12.63386678
Dr.20665.1.S1_at,5.467077548,5.584093759,5.838383099,5.26700488,5.440972518,5.468390983
Dr.10186.1.A1_at,4.055829372,4.052962977,4.125060966,4.062194654,4.058736404,4.370292635
Dr.15373.1.A1_at,2.632229993,2.68227374,2.716131154,2.728571282,2.688832298,2.70444147
Dr.18727.1.A1_at,3.046504304,3.001263734,3.222721383,3.086362237,3.046519733,3.092662141
Dr.1509.1.A1_at,7.409093268,7.657161845,8.106116593,7.883458036,8.042260051,7.548293098
Dr.15141.1.A1_at,7.328289587,7.422548311,7.694493919,7.665915829,7.054838241,7.255526999
Dr.2361.1.S1_at,9.34705335,9.55062314,10.3450824,10.36830338,9.830956135,10.00927695
Dr.12308.1.S1_at,2.473078673,2.442868836,2.580307418,2.614740982,2.670141034,2.525493596
Dr.16642.1.S1_at,7.672875267,7.645478614,8.598404187,8.002014129,7.333420552,7.385869327
Dr.16763.1.S1_at,7.619186663,6.652052712,6.961935237,8.093444663,6.960503923,4.786503077
Dr.134.1.S1_a_at,13.5753304,13.7690927,13.90416716,13.74608949,13.34310219,13.60898402
DrAffx.2.41.S1_at,3.513901395,3.424633449,3.81770572,3.66937831,3.608432561,3.665898365
Dr.14415.1.A1_at,2.67331013,2.667372256,2.927278273,2.737359516,2.694090814,2.724686125
Dr.25209.1.S1_at,2.813448427,2.945741812,3.402284934,2.848278433,2.843174984,2.833846306
Dr.7097.1.S1_at,6.7442123,7.012540448,6.408292352,7.036734586,6.514481881,6.199635785
Dr.1168.1.S1_at,2.476540725,2.394217912,2.502993998,2.461791179,2.422988612,2.450881308
Dr.17424.1.A1_at,6.691691477,7.006456574,7.917359535,7.210208051,6.775778352,6.452898649
Dr.11836.1.S1_at,2.003776844,1.9075388,2.066003621,2.036354916,1.994539641,2.016601733
Dr.25320.1.A1_at,10.7293079,10.50960738,11.00566446,10.92105162,11.36592018,11.33552663
Dr.26412.1.S1_at,2.103414545,2.0937157,2.147107646,2.132925844,2.169801839,2.116790741
Dr.191.1.S1_at,11.36525389,10.51584761,11.43844224,11.12100309,10.38589005,10.78931981
Dr.8400.1.A1_at,5.76009937,5.681953825,5.557034082,5.729597987,5.685959192,5.187049992
Dr.23769.1.A1_at,2.752344347,2.693520782,2.828753254,2.789837576,2.771412596,2.781522278
Dr.2076.1.A1_at,8.591605271,9.547936628,8.379500057,8.799393102,8.777607245,8.268806741
Dr.1630.1.S1_at,7.821102178,7.813635592,8.094456867,7.80536463,7.592427165,7.634235812
Dr.13872.1.A1_at,7.850046283,6.168552428,7.906468301,8.624516707,8.172531993,7.687631347
Dr.20515.1.A1_at,9.051474938,9.11988667,9.341880343,9.410922007,8.657196346,8.805441369
Dr.6197.1.A1_at,11.43444197,11.19447683,11.33843537,11.43697471,10.97277288,10.80423352
Dr.9629.2.S1_at,11.41086986,11.327914,12.17379528,11.6424218,11.72841625,11.88109971
Dr.4897.1.S1_at,6.984893764,7.026655846,7.34503772,6.235382483,6.025982565,6.209405256
Dr.12345.1.A1_at,8.93825922,9.167511315,10.65594274,9.512500592,9.486061594,9.471702663
Dr.13829.1.A1_at,7.695324007,7.092557332,7.884338561,8.170560125,6.639996215,6.033904139
Dr.12306.1.A1_at,2.176136345,2.133092362,2.220086965,2.187723644,2.172620053,2.171924792
Dr.20571.1.S1_at,5.134866737,4.329695206,3.160712973,3.737155499,3.890647483,3.010394546
Dr.21169.1.A1_at,3.329703025,3.262152875,3.46658159,3.500628643,3.563886176,3.907867261
Dr.18836.2.A1_at,10.35227218,10.71783194,10.75488485,10.40633323,10.74512295,10.17782437
Dr.16753.2.A1_at,7.265562354,7.400320228,7.331508326,7.515336917,8.681328488,7.354131297
Dr.25238.1.A1_x_at,4.149229021,4.096103143,4.753167005,4.309329335,4.120737173,4.240005006
Dr.23300.1.A1_at,3.914898314,3.963400346,4.280775836,4.518263069,3.995185382,3.977409909
Dr.8697.1.A1_at,4.143033661,4.069706226,4.222816366,4.284154883,4.652446388,4.40574814
Dr.12453.1.A1_at,10.89169973,11.02114814,10.46588761,10.50692216,10.35305983,9.314190129
Dr.3811.1.A1_at,9.079019203,8.929634851,8.980120645,8.915332761,8.524002626,9.334759698
Dr.15849.1.S1_at,2.694766379,2.661758281,2.831564925,2.7636329,2.72192382,2.728043719
Dr.19916.2.A1_s_at,3.80405065,3.745085031,3.812550322,3.715557828,3.77595052,3.822991588
Dr.1163.1.S1_at,11.10892161,11.48201326,11.04069473,10.62676896,10.81941873,10.17360908
Dr.6240.1.A1_at,10.25097572,9.993634644,7.642454943,8.646221498,7.801742874,8.269878511
Dr.7707.1.S1_at,8.746757219,9.041885456,9.125059788,9.147646563,8.821954519,8.766111244
Dr.25228.1.A1_at,2.644746059,2.363718485,3.127562568,4.462549243,2.687687826,2.747368994
Dr.9714.1.S1_at,11.8859629,11.93108446,11.39008714,11.2565015,11.23997665,10.90477749
Dr.20295.1.A1_at,8.745566005,8.391455062,6.558538778,7.760099916,8.401832571,8.658368253
Dr.7409.1.S1_at,9.120269994,8.225868465,3.734368579,7.850127105,8.26114504,8.281953382
Dr.1242.1.S1_at,8.235378008,8.347901325,8.358556419,8.275898061,7.74889669,7.1066231
Dr.23385.1.A1_at,3.115160618,3.049290909,3.378662582,3.216711847,3.125156133,3.184485125
Dr.11422.1.A1_at,3.494833269,3.437583474,3.552253157,3.474233499,3.47265772,3.509362411
Dr.2997.1.A1_at,3.016140476,3.529107516,3.223419803,3.073714909,3.060651665,3.092658875
Dr.17633.1.S1_at,5.286438463,5.257266589,5.132988107,5.194594241,6.478735849,5.811117272
Dr.17267.1.A1_at,4.745355657,4.69565126,5.424636794,5.77143952,4.396766128,4.637427358
Dr.17491.2.S1_at,2.393843037,2.377592617,2.488755758,2.466311087,2.410364092,2.621306957
Dr.25356.1.A1_at,7.524627899,7.690294383,8.485802458,7.875929537,8.989101898,8.74705671
Dr.2970.1.S1_at,2.642271882,2.505481592,2.72967936,2.696289982,2.648541611,2.685735885
Dr.10964.1.A1_at,3.408437137,3.282105755,3.376079181,3.33606666,3.276124898,3.322069422
Dr.21796.1.A1_at,2.925590355,2.827430505,2.94660551,2.909624948,2.878901711,2.911701573
Dr.11310.3.S1_x_at,14.23017224,14.28134874,14.27323846,14.31241513,13.51600102,13.76663944
Dr.10073.1.S1_at,5.119672124,4.005642618,2.721144673,2.703350463,2.703917281,2.691578496
Dr.17604.1.A1_at,8.148644752,7.617844135,8.403708755,7.680655737,6.56986852,6.944772025
Dr.19352.2.S1_at,6.279991663,5.913860776,5.126366343,6.646065783,5.715039915,5.690224666
Dr.19774.1.A1_at,2.004495973,1.970084499,2.084585004,2.024491338,2.000333334,2.010548523
Dr.1442.2.S2_a_at,10.02906583,9.946682733,8.951878141,9.022578119,10.06418926,9.494430168
Dr.5089.1.A1_at,10.03735774,10.2313637,10.68992522,10.63018185,9.979935904,10.16732771
Dr.14022.1.A1_at,2.295730863,2.254157573,2.378610991,2.328739414,2.314459128,2.322326021
Dr.13206.1.A1_x_at,4.980262272,4.966340609,4.199791935,5.005412369,5.391703297,5.248442926
Dr.371.2.A1_at,2.572062617,2.540860824,2.77909318,2.632205403,2.583044511,2.621342333
Dr.16953.1.A1_at,2.492389916,2.495289854,2.554902665,2.508659534,2.539195323,2.506664462
Dr.18644.1.A1_at,8.975630491,9.101765918,9.263168396,8.653667126,8.947155685,8.979907514
Dr.2473.1.A1_at,6.926509294,7.096246951,6.42681847,5.909359562,6.272317996,6.056776054
